pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.734406,0.816882,1.196648,0.905174,0.982323,1.264727,NaN,NaN,NaN
0.773964,0.829368,1.190990,0.966835,1.031249,1.416688,NaN,NaN,NaN
0.816851,0.807759,1.162408,0.942699,1.019996,1.365528,NaN,NaN,NaN
0.753871,0.900048,1.175633,1.036094,1.007582,1.407671,NaN,NaN,NaN
0.762633,0.789894,1.103750,0.961902,1.018949,1.368840,NaN,NaN,NaN
0.809858,0.869197,1.146566,0.891317,0.965275,1.463311,NaN,NaN,NaN
0.740612,0.787591,1.110367,0.931569,1.063209,1.483793,NaN,NaN,NaN
0.754854,0.857653,1.160692,0.939645,0.993375,1.492115,NaN,NaN,NaN
0.768183,0.880623,1.187606,0.873843,1.007982,1.387708,NaN,NaN,NaN
0.814597,0.862029,1.196382,0.870264,1.025312,1.432405,NaN,NaN,NaN
0.767797,0.828519,1.150179,0.909194,1.005840,1.524806,NaN,NaN,NaN
0.735820,0.872724,1.227385,0.987873,0.950116,1.358271,NaN,NaN,NaN
0.724809,0.800649,1.206531,0.909080,0.995577,1.429501,NaN,NaN,NaN
0.735902,0.816067,1.081479,0.994054,1.024086,1.376565,NaN,NaN,NaN
0.744260,0.810759,1.153297,0.933506,0.998412,1.310159,NaN,NaN,NaN
0.810301,0.816142,1.206087,0.928974,1.039891,1.512664,NaN,NaN,NaN
0.789884,0.844858,1.078496,0.853574,0.948393,1.274606,NaN,NaN,NaN
0.803271,0.818664,1.089729,0.954794,0.994850,1.401725,NaN,NaN,NaN
0.707163,0.884626,1.182787,1.006212,1.011410,1.511590,NaN,NaN,NaN
0.798326,0.831427,1.079467,0.951758,1.016032,1.380855,NaN,NaN,NaN
0.809180,0.850751,1.158218,0.912007,0.977095,1.329435,NaN,NaN,NaN
0.762619,0.874358,1.149252,0.928694,1.014410,1.322111,NaN,NaN,NaN
0.786210,0.786446,1.151719,0.966015,0.971055,1.461162,NaN,NaN,NaN
0.788747,0.885415,1.229053,0.985730,1.099233,1.517267,NaN,NaN,NaN
0.767213,0.879968,1.224840,0.931164,1.011109,1.337197,NaN,NaN,NaN
0.780945,0.790112,1.020008,0.933283,0.936317,1.235476,NaN,NaN,NaN
0.753684,0.853167,1.211005,0.947536,0.989550,1.460073,NaN,NaN,NaN
0.742392,0.885206,1.188392,0.964354,1.034773,1.420367,NaN,NaN,NaN
0.770512,0.865085,1.163085,0.890939,1.086840,1.492138,NaN,NaN,NaN
0.733047,0.872747,1.280139,0.967571,1.042068,1.417121,NaN,NaN,NaN
0.776266,0.835745,1.142619,0.922182,1.009320,1.392814,NaN,NaN,NaN
0.751714,0.878578,1.119563,0.854467,1.012632,1.315305,NaN,NaN,NaN
0.866852,0.764180,0.960763,0.874964,1.012733,1.365508,NaN,NaN,NaN
0.830645,0.860804,1.201520,0.986840,1.083529,1.430273,NaN,NaN,NaN
0.783952,0.828698,1.227153,0.924030,1.031136,1.463698,NaN,NaN,NaN
0.730508,0.892651,1.144019,0.929677,1.024226,1.465976,NaN,NaN,NaN
0.788993,0.849852,1.177846,1.041018,0.998022,1.470819,NaN,NaN,NaN
0.813146,0.823003,1.124466,0.872084,1.028413,1.330355,NaN,NaN,NaN
0.753987,0.885106,1.105941,0.907953,0.993048,1.398467,NaN,NaN,NaN
0.777582,0.851210,1.285653,0.938304,0.895880,1.254632,NaN,NaN,NaN
0.780687,0.783153,1.100773,0.914719,0.950514,1.354442,NaN,NaN,NaN
0.760313,0.809449,1.067050,0.954062,1.104046,1.345784,NaN,NaN,NaN
0.770848,0.836182,1.169270,0.837923,1.031667,1.324191,NaN,NaN,NaN
0.807534,0.852579,1.137377,0.881363,1.077901,1.351088,NaN,NaN,NaN
0.827259,0.812228,1.163325,0.947662,0.952436,1.336356,NaN,NaN,NaN
0.766302,0.794072,1.203375,0.938034,0.954799,1.481739,NaN,NaN,NaN
0.776409,0.832333,1.210563,0.981127,1.006661,1.346241,NaN,NaN,NaN
0.759669,0.848140,1.202768,0.942981,0.917459,1.402584,NaN,NaN,NaN
0.786783,0.776466,1.222917,0.884743,0.964466,1.272694,NaN,NaN,NaN
0.803579,0.866501,1.129961,0.938777,1.014685,1.373459,NaN,NaN,NaN
0.757213,0.836342,1.178290,0.959405,0.969637,1.444465,NaN,NaN,NaN
0.755734,0.842985,1.196200,0.916407,0.972493,1.402309,NaN,NaN,NaN
0.805444,0.807466,1.158331,0.907798,1.063922,1.355234,NaN,NaN,NaN
0.751715,0.895720,1.187703,0.901889,0.987771,1.429054,NaN,NaN,NaN
0.803456,0.829336,1.052200,0.874961,1.002174,1.484066,NaN,NaN,NaN
0.758857,0.819540,1.107071,0.974669,0.992202,1.348809,NaN,NaN,NaN
0.812079,0.838300,1.120498,0.930061,0.986624,1.337943,NaN,NaN,NaN
0.825058,0.788950,1.286786,0.946289,1.061420,1.402529,NaN,NaN,NaN
0.805837,0.841909,1.159716,0.976526,1.016116,1.401430,NaN,NaN,NaN
0.831720,0.797169,1.100722,0.921309,0.932006,1.353943,NaN,NaN,NaN
0.796214,0.810364,1.131584,0.882068,0.990230,1.355020,NaN,NaN,NaN
0.779858,0.778866,1.177205,0.947194,1.106422,1.358751,NaN,NaN,NaN
0.709116,0.868720,1.150180,0.934615,1.040018,1.387780,NaN,NaN,NaN
0.796291,0.855552,1.210231,0.864915,1.043744,1.464897,NaN,NaN,NaN
0.817180,0.875781,1.233227,0.911231,1.063558,1.499189,NaN,NaN,NaN
0.778841,0.898417,0.989911,0.885922,1.015875,1.294438,NaN,NaN,NaN
0.819640,0.795240,1.103760,0.905119,1.047788,1.373521,NaN,NaN,NaN
0.801037,0.843922,1.264228,1.016658,0.991054,1.373311,NaN,NaN,NaN
0.742540,0.842569,1.128334,0.938993,0.937774,1.272699,NaN,NaN,NaN
0.839275,0.882626,1.263095,0.895546,1.038732,1.277526,NaN,NaN,NaN
0.773907,0.864719,1.161041,0.975930,1.002645,1.435619,NaN,NaN,NaN
0.752038,0.844205,1.195987,0.945374,0.987121,1.391545,NaN,NaN,NaN
0.791845,0.844701,1.162419,0.939492,0.991705,1.352877,NaN,NaN,NaN
0.786349,0.886645,1.157284,0.995043,0.929682,1.467432,NaN,NaN,NaN
0.834647,0.782363,1.132300,0.969747,1.116950,1.445759,NaN,NaN,NaN
0.808699,0.813378,1.208447,0.971448,1.012294,1.426423,NaN,NaN,NaN
0.772494,0.860262,1.154146,0.847760,1.004619,1.467974,NaN,NaN,NaN
0.780586,0.834763,1.185854,0.964621,1.014566,1.386156,NaN,NaN,NaN
0.790603,0.872871,1.202732,0.983376,1.020522,1.423328,NaN,NaN,NaN
0.801975,0.899724,1.109077,0.937973,1.024337,1.346383,NaN,NaN,NaN
0.805378,0.869034,1.179707,0.907605,0.971726,1.349400,NaN,NaN,NaN
0.827098,0.844229,1.155341,0.876869,0.975255,1.319326,NaN,NaN,NaN
0.773237,0.874824,1.068319,0.913302,1.044072,1.378381,NaN,NaN,NaN
0.758787,0.900049,1.180639,0.913706,0.976820,1.412506,NaN,NaN,NaN
0.749424,0.879034,1.187751,0.947031,1.039283,1.371005,NaN,NaN,NaN
0.840732,0.829274,1.144409,0.909525,1.027243,1.403367,NaN,NaN,NaN
0.784204,0.827344,1.182746,0.901591,1.058300,1.582856,NaN,NaN,NaN
0.786744,0.873524,1.131620,0.880140,1.053789,1.459071,NaN,NaN,NaN
0.793930,0.853002,1.109089,0.961273,1.071219,1.380872,NaN,NaN,NaN
0.723678,0.827050,1.244382,0.892950,1.073755,1.471100,NaN,NaN,NaN
0.782954,0.846436,1.167864,0.935132,0.960101,1.345203,NaN,NaN,NaN
0.791864,0.811189,1.188910,0.965446,1.022856,1.316656,NaN,NaN,NaN
0.762303,0.818438,1.087575,0.946895,1.086588,1.427527,NaN,NaN,NaN
0.758652,0.852441,1.241184,0.945861,1.010149,1.360369,NaN,NaN,NaN
0.860057,0.793466,1.161270,1.021134,1.106593,1.339000,NaN,NaN,NaN
0.745485,0.826570,1.142255,0.876974,1.003193,1.389915,NaN,NaN,NaN
0.755453,0.886684,1.095484,0.975799,0.997078,1.382845,NaN,NaN,NaN
0.789007,0.912129,1.279819,0.917914,1.031678,1.534041,NaN,NaN,NaN
0.719072,0.828127,1.186002,0.867063,1.018279,1.369054,NaN,NaN,NaN
0.759447,0.854506,1.151639,0.890284,1.113508,1.427303,NaN,NaN,NaN
0.838329,0.847301,1.149383,0.975604,1.065277,1.502659,NaN,NaN,NaN
0.752456,0.853430,1.109117,0.923949,0.975286,1.318741,NaN,NaN,NaN
0.854489,0.799269,1.195951,0.956667,1.012345,1.359162,NaN,NaN,NaN
0.792284,0.922745,1.225581,0.926663,1.001794,1.303912,NaN,NaN,NaN
0.784602,0.824372,1.187577,0.939856,0.969484,1.389331,NaN,NaN,NaN
0.767645,0.901142,1.246764,0.976298,0.951213,1.466536,NaN,NaN,NaN
0.755996,0.836646,1.154409,0.972665,0.928796,1.387519,NaN,NaN,NaN
0.796762,0.854736,1.237188,0.973935,0.937873,1.267989,NaN,NaN,NaN
0.770166,0.854314,1.151184,0.965218,0.994554,1.353589,NaN,NaN,NaN
0.787970,0.824094,1.140222,0.911932,1.021582,1.362465,NaN,NaN,NaN
0.816675,0.879772,1.133625,0.967626,1.021563,1.494372,NaN,NaN,NaN
0.777036,0.807916,1.112507,0.917445,0.992461,1.300580,NaN,NaN,NaN
0.766364,0.791163,1.210161,0.923033,0.915354,1.408746,NaN,NaN,NaN
0.810970,0.805075,1.321915,0.980255,1.060409,1.357017,NaN,NaN,NaN
0.845724,0.803377,1.190848,0.950226,0.976526,1.345694,NaN,NaN,NaN
0.795085,0.833578,1.179172,0.939595,1.019311,1.430978,NaN,NaN,NaN
0.785762,0.846245,1.125186,0.898066,0.956469,1.301322,NaN,NaN,NaN
0.777131,0.905279,1.151183,0.961557,1.030188,1.404134,NaN,NaN,NaN
0.827995,0.808077,1.150446,0.891700,0.933719,1.390686,NaN,NaN,NaN
0.797303,0.884789,1.125742,0.960281,1.013736,1.281184,NaN,NaN,NaN
0.857349,0.882364,1.102748,0.873688,0.989737,1.490838,NaN,NaN,NaN
0.795685,0.818066,1.141227,0.973544,0.978290,1.416684,NaN,NaN,NaN
0.768657,0.854220,1.248740,0.924227,0.930793,1.350292,NaN,NaN,NaN
0.834359,0.864197,1.127212,0.908463,1.000945,1.446136,NaN,NaN,NaN
0.820816,0.838702,1.121654,0.921511,1.034831,1.528939,NaN,NaN,NaN
0.792382,0.833862,1.212901,0.889342,1.012393,1.328199,NaN,NaN,NaN
0.842423,0.819654,1.137652,0.972613,0.996080,1.405607,NaN,NaN,NaN
0.763469,0.797966,1.063639,0.927859,0.979936,1.311591,NaN,NaN,NaN
0.811396,0.860552,1.095268,0.948005,1.124372,1.572787,NaN,NaN,NaN
0.787340,0.816696,1.298321,0.936968,1.066849,1.455223,NaN,NaN,NaN
0.802116,0.869896,1.122002,0.973085,1.004135,1.339381,NaN,NaN,NaN
0.804436,0.827284,1.100081,0.959275,1.098785,1.366732,NaN,NaN,NaN
0.847203,0.913682,1.230201,0.943885,1.084860,1.426988,NaN,NaN,NaN
0.715253,0.872905,1.180694,0.974434,1.030107,1.405555,NaN,NaN,NaN
0.773157,0.840152,1.199944,0.915670,0.985316,1.296732,NaN,NaN,NaN
0.750880,0.873362,1.116986,0.938832,1.070648,1.326935,NaN,NaN,NaN
0.845123,0.801100,1.133964,0.951539,0.982103,1.401124,NaN,NaN,NaN
0.767552,0.806572,1.178445,0.905637,0.952958,1.403504,NaN,NaN,NaN
0.903395,0.807781,1.141337,1.005730,1.088521,1.396451,NaN,NaN,NaN
0.833548,0.848122,1.212309,0.926738,1.008372,1.397393,NaN,NaN,NaN
0.748608,0.830286,1.169379,0.946145,1.038897,1.424548,NaN,NaN,NaN
0.790852,0.903338,1.214847,0.935091,1.028101,1.390195,NaN,NaN,NaN
0.785843,0.865848,1.228614,0.911106,0.987244,1.320760,NaN,NaN,NaN
0.895212,0.797023,1.154666,0.916512,1.000622,1.487071,NaN,NaN,NaN
0.818538,0.874003,1.168101,0.851075,0.970680,1.391724,NaN,NaN,NaN
0.841900,0.779263,1.239445,0.955489,1.002331,1.329431,NaN,NaN,NaN
0.796582,0.848973,1.178838,0.980713,0.976047,1.364472,NaN,NaN,NaN
0.802665,0.893369,1.150529,0.917695,0.950123,1.339482,NaN,NaN,NaN
0.793896,0.851939,1.184717,0.934204,1.038463,1.337750,NaN,NaN,NaN
0.738666,0.865820,1.196659,1.017918,1.040818,1.345048,NaN,NaN,NaN
0.740763,0.819674,1.237654,0.957770,1.004007,1.342129,NaN,NaN,NaN
0.710905,0.812286,1.133825,0.973865,0.970120,1.618671,NaN,NaN,NaN
0.773957,0.838631,1.093110,0.988797,1.032005,1.408782,NaN,NaN,NaN
0.816613,0.870734,1.282648,0.949187,1.041296,1.361559,NaN,NaN,NaN
0.745286,0.781092,1.071794,0.872793,1.011718,1.450540,NaN,NaN,NaN
0.778128,0.781609,1.134774,0.928399,1.020755,1.312745,NaN,NaN,NaN
0.752839,0.879509,1.237965,0.900052,1.028588,1.441765,NaN,NaN,NaN
0.838580,0.848088,1.111760,0.985350,1.009449,1.343791,NaN,NaN,NaN
0.788422,0.820196,1.197146,0.963216,0.987861,1.476852,NaN,NaN,NaN
0.886518,0.823056,1.118316,0.927542,0.958001,1.415273,NaN,NaN,NaN
0.758306,0.879767,1.166749,0.867636,0.969132,1.389372,NaN,NaN,NaN
0.766461,0.816021,1.214365,0.908132,1.078248,1.413600,NaN,NaN,NaN
0.795933,0.863756,1.100598,0.878631,0.959154,1.269223,NaN,NaN,NaN
0.819226,0.834257,1.112046,0.960469,1.010451,1.313544,NaN,NaN,NaN
0.816703,0.850900,1.162693,0.962251,1.060076,1.443597,NaN,NaN,NaN
0.814971,0.862106,1.121353,1.007129,1.069589,1.355164,NaN,NaN,NaN
0.766776,0.779054,1.077591,0.918417,1.013459,1.534038,NaN,NaN,NaN
0.786916,0.845034,1.082113,0.937936,0.978979,1.339776,NaN,NaN,NaN
0.817574,0.820948,1.158110,1.028691,1.077552,1.437522,NaN,NaN,NaN
0.812634,0.813173,1.235835,1.005290,0.943458,1.340190,NaN,NaN,NaN
0.826970,0.824315,1.133920,0.866729,0.991684,1.376948,NaN,NaN,NaN
0.767801,0.865324,1.144540,0.973543,1.065464,1.365286,NaN,NaN,NaN
0.767170,0.761697,1.150897,0.889653,1.023822,1.489638,NaN,NaN,NaN
0.778732,0.838548,1.131129,0.999439,0.984671,1.408695,NaN,NaN,NaN
0.745624,0.870760,1.152449,0.991343,1.005528,1.324592,NaN,NaN,NaN
0.774486,0.829622,1.099923,0.952805,0.990619,1.361469,NaN,NaN,NaN
0.810977,0.866366,1.120776,0.907640,0.996046,1.349199,NaN,NaN,NaN
0.799946,0.833010,1.135461,0.858328,1.045584,1.393863,NaN,NaN,NaN
0.777424,0.878259,1.137024,0.995654,0.979230,1.336478,NaN,NaN,NaN
0.786624,0.792449,1.173285,0.869040,1.107713,1.321867,NaN,NaN,NaN
0.785226,0.802666,1.191906,1.006261,1.050804,1.338936,NaN,NaN,NaN
0.739363,0.844250,1.124636,1.006368,1.084291,1.535544,NaN,NaN,NaN
0.815543,0.854752,1.186161,0.940994,0.991010,1.367563,NaN,NaN,NaN
0.815194,0.872893,1.198787,0.931899,1.034285,1.482965,NaN,NaN,NaN
0.791920,0.785882,1.290348,1.016908,0.947171,1.333660,NaN,NaN,NaN
0.781719,0.840626,1.202869,0.904435,1.026254,1.344411,NaN,NaN,NaN
0.708356,0.845621,1.136486,0.895081,1.006265,1.404895,NaN,NaN,NaN
0.777938,0.896383,1.267221,0.998446,0.955498,1.347548,NaN,NaN,NaN
0.796471,0.824845,1.188780,0.938718,0.973039,1.453183,NaN,NaN,NaN
0.824370,0.820517,1.129317,0.995571,1.036043,1.362011,NaN,NaN,NaN
0.825609,0.853386,1.226642,0.930743,0.997986,1.419207,NaN,NaN,NaN
0.816915,0.817878,1.206231,0.960077,1.035472,1.433478,NaN,NaN,NaN
0.777231,0.791422,1.124890,0.894984,1.035739,1.323929,NaN,NaN,NaN
0.734376,0.875547,1.266851,0.938846,0.930567,1.365674,NaN,NaN,NaN
0.753158,0.801860,1.219403,0.826117,1.016596,1.480926,NaN,NaN,NaN
0.798039,0.827277,1.190558,0.991775,1.044436,1.337280,NaN,NaN,NaN
0.769834,0.820719,1.145706,0.920355,1.013775,1.518500,NaN,NaN,NaN
0.815407,0.907732,1.298108,0.907144,1.079911,1.480444,NaN,NaN,NaN
0.731901,0.838429,1.191160,0.990594,0.894417,1.236337,NaN,NaN,NaN
0.742614,0.813661,1.106741,0.945032,1.041216,1.355377,NaN,NaN,NaN
0.727975,0.881754,1.255914,0.904098,1.032303,1.204279,NaN,NaN,NaN
0.839050,0.822098,1.181952,0.941273,1.071362,1.341240,NaN,NaN,NaN
0.793750,0.873802,1.130072,0.937138,1.002593,1.425432,NaN,NaN,NaN
0.742675,0.801991,1.167841,0.874237,0.938440,1.340818,NaN,NaN,NaN
0.779760,0.881273,1.147410,0.912345,0.982275,1.257903,NaN,NaN,NaN
0.749847,0.828130,1.144946,0.893158,0.962148,1.359830,NaN,NaN,NaN
0.748227,0.857147,1.131282,0.922338,1.113611,1.314445,NaN,NaN,NaN
0.778420,0.812163,1.102239,0.882836,0.924034,1.333584,NaN,NaN,NaN
0.793129,0.835829,1.138980,0.903212,0.939462,1.352439,NaN,NaN,NaN
0.722966,0.783554,1.161731,0.961351,1.011363,1.406555,NaN,NaN,NaN
0.772196,0.787374,1.163900,0.903519,1.009641,1.299708,NaN,NaN,NaN
0.755294,0.818759,1.145764,0.940885,1.052650,1.282719,NaN,NaN,NaN
0.730499,0.825101,1.147930,1.007121,0.995220,1.282466,NaN,NaN,NaN
0.727339,0.850029,1.117648,0.912851,1.000965,1.375425,NaN,NaN,NaN
0.787118,0.845004,1.132789,0.780824,1.036034,1.397455,NaN,NaN,NaN
0.790063,0.772998,1.165271,0.928754,0.900187,1.340440,NaN,NaN,NaN
0.785654,0.797481,1.123837,0.969940,0.996172,1.307590,NaN,NaN,NaN
0.737911,0.835093,1.124052,0.896582,1.058589,1.360983,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
